lang_key,translation_key,translation_text,verified,translated
en,DYNAMIC_ST_CHANGES,Dynamic ST Changes,FALSE,FALSE
arb,DYNAMIC_ST_CHANGES,تغيرات ديناميكية في مقطع ST,FALSE,FALSE
en,ST_SEGMENT_SCOOPING,ST-Segment Scooping,FALSE,FALSE
arb,ST_SEGMENT_SCOOPING,تقعر مقطع ST,FALSE,FALSE
en,DOWNSLOPING_ST_DEPRESSION,Downsloping ST Depression,FALSE,FALSE
arb,DOWNSLOPING_ST_DEPRESSION,انخفاض مقطع ST هابط,FALSE,FALSE
en,SINUS_BRADYCARDIA,Sinus Bradycardia,FALSE,FALSE
arb,SINUS_BRADYCARDIA,بطء القلب الجيبي,FALSE,FALSE
en,SINUS_TACHYCARDIA,Sinus Tachycardia,FALSE,FALSE
arb,SINUS_TACHYCARDIA,تسرع القلب الجيبي,FALSE,FALSE
en,ATRIAL_FIBRILLATION_AFIB_RATE_CONTROLLED,Atrial Fibrillation (AFib) Rate Controlled,FALSE,FALSE
arb,ATRIAL_FIBRILLATION_AFIB_RATE_CONTROLLED,الرجفان الأذيني (AFib) بمعدل مضبوط,FALSE,FALSE
en,ATRIAL_FIBRILLATION_AFIB_RAPID_VENTRICULAR_RESPONSE_RVR,Atrial Fibrillation (AFib) Rapid Ventricular Response (RVR),FALSE,FALSE
arb,ATRIAL_FIBRILLATION_AFIB_RAPID_VENTRICULAR_RESPONSE_RVR,الرجفان الأذيني (AFib) مع استجابة بطينية سريعة (RVR),FALSE,FALSE
en,ATRIAL_FLUTTER,Atrial Flutter,FALSE,FALSE
arb,ATRIAL_FLUTTER,الرفرفة الأذينية,FALSE,FALSE
en,SUPRAVENTRICULAR_TACHYCARDIA_SVT,Supraventricular Tachycardia (SVT),FALSE,FALSE
arb,SUPRAVENTRICULAR_TACHYCARDIA_SVT,تسرع القلب فوق البطيني (SVT),FALSE,FALSE
en,VENTRICULAR_TACHYCARDIA_VT,Ventricular Tachycardia (VT),FALSE,FALSE
arb,VENTRICULAR_TACHYCARDIA_VT,تسرع القلب البطيني (VT),FALSE,FALSE
en,VENTRICULAR_FIBRILLATION_VFIB,Ventricular Fibrillation (VFib),FALSE,FALSE
arb,VENTRICULAR_FIBRILLATION_VFIB,الرجفان البطيني (VFib),FALSE,FALSE
en,PREMATURE_ATRIAL_CONTRACTIONS_PACS,Premature Atrial Contractions (PACs),FALSE,FALSE
arb,PREMATURE_ATRIAL_CONTRACTIONS_PACS,الانقباضات الأذينية المبكرة (PACs),FALSE,FALSE
en,PREMATURE_VENTRICULAR_CONTRACTIONS_PVCS,Premature Ventricular Contractions (PVCs),FALSE,FALSE
arb,PREMATURE_VENTRICULAR_CONTRACTIONS_PVCS,الانقباضات البطينية المبكرة (PVCs),FALSE,FALSE
en,JUNCTIONAL_RHYTHM,Junctional Rhythm,FALSE,FALSE
arb,JUNCTIONAL_RHYTHM,النظم الوصلي,FALSE,FALSE
en,WOLFF_PARKINSON_WHITE_WPW_SYNDROME,Wolff-Parkinson-White (WPW) Syndrome,FALSE,FALSE
arb,WOLFF_PARKINSON_WHITE_WPW_SYNDROME,متلازمة وولف-باركنسون-وايت (WPW),FALSE,FALSE
en,INDETERMINATE,Indeterminate,FALSE,FALSE
arb,INDETERMINATE,غير محدد,FALSE,FALSE
en,POSITIVE_FOR_ISCHEMIA,Positive For Ischemia,FALSE,FALSE
arb,POSITIVE_FOR_ISCHEMIA,إيجابي لنقص التروية,FALSE,FALSE
en,INVERTED,Inverted,FALSE,FALSE
arb,INVERTED,مقلوب,FALSE,FALSE
en,PEAKED,Peaked,FALSE,FALSE
arb,PEAKED,مدبب,FALSE,FALSE
en,FLATTENED,Flattened,FALSE,FALSE
arb,FLATTENED,مسطح,FALSE,FALSE
en,STILL_BIRTH,Still Birth,FALSE,FALSE
arb,STILL_BIRTH,ولادة جنين ميت,FALSE,FALSE
en,LEGAL_ABORTION,Legal Abortion,FALSE,FALSE
arb,LEGAL_ABORTION,إجهاض قانوني,FALSE,FALSE
en,GIVE_BIRTH,Give Birth,FALSE,FALSE
arb,GIVE_BIRTH,الولادة,FALSE,FALSE
en,NATURAL_DELIVERY,Natural Delivery,FALSE,FALSE
arb,NATURAL_DELIVERY,الولادة الطبيعية,FALSE,FALSE
en,C_SECTION_OPERATION,C-Section Operation,FALSE,FALSE
arb,C_SECTION_OPERATION,عملية قيصرية,FALSE,FALSE
en,ELECTIVE,Elective,FALSE,FALSE
arb,ELECTIVE,اختياري,FALSE,FALSE
en,RBCS,RBCs,FALSE,FALSE
arb,RBCS,كريات الدم الحمراء (RBCs),FALSE,FALSE
en,PLATELETS,Platelets,FALSE,FALSE
arb,PLATELETS,الصفائح الدموية,FALSE,FALSE
en,FFP,FFP,FALSE,FALSE
arb,FFP,البلازما الطازجة المجمدة (FFP),FALSE,FALSE
en,CRYOPRECIPITATE,Cryoprecipitate,FALSE,FALSE
arb,CRYOPRECIPITATE,راسب القِرَيو,FALSE,FALSE
en,WHOLE_BLOOD,Whole Blood,FALSE,FALSE
arb,WHOLE_BLOOD,الدم الكامل,FALSE,FALSE
en,AUTOLOGOUS,Autologous,FALSE,FALSE
arb,AUTOLOGOUS,ذاتي,FALSE,FALSE
en,DIRECT_DONATION,Direct Donation,FALSE,FALSE
arb,DIRECT_DONATION,تبرع مباشر,FALSE,FALSE
en,OCCASIONAL,Occasional,FALSE,FALSE
arb,OCCASIONAL,عرضيًا,FALSE,FALSE
en,EXPERIMENTAL,Experimental,FALSE,FALSE
arb,EXPERIMENTAL,تجريبي,FALSE,FALSE
en,OBESITY,Obesity,FALSE,FALSE
arb,OBESITY,السمنة,FALSE,FALSE
en,DISABILITY,Disability,FALSE,FALSE
arb,DISABILITY,الإعاقة,FALSE,FALSE
en,ANOREXIA,Anorexia,FALSE,FALSE
arb,ANOREXIA,فقدان الشهية,FALSE,FALSE
en,BULIMIA,Bulimia,FALSE,FALSE
arb,BULIMIA,الشره المرضي,FALSE,FALSE
en,BINGE_EATING,Binge Eating,FALSE,FALSE
arb,BINGE_EATING,الأكل بنهم,FALSE,FALSE
en,EMOTIONAL_EAT,Emotional Eat,FALSE,FALSE
arb,EMOTIONAL_EAT,الأكل العاطفي,FALSE,FALSE
en,COPING_BEHAVIOURS,Coping Behaviours,FALSE,FALSE
arb,COPING_BEHAVIOURS,سلوكيات التكيف,FALSE,FALSE
en,B_PLUS,B+,FALSE,FALSE
arb,B_PLUS,فصيلة الدم B+,FALSE,FALSE
en,AB_PLUS,AB+,FALSE,FALSE
arb,AB_PLUS,فصيلة الدم AB+,FALSE,FALSE
en,GRANDAUGHTER,Grandaughter,FALSE,FALSE
arb,GRANDAUGHTER,حفيدة,FALSE,FALSE
en,PRE_MED,Pre-Med,FALSE,FALSE
arb,PRE_MED,ما قبل الطب,FALSE,FALSE
en,A_PLUS,A+,FALSE,FALSE
arb,A_PLUS,فصيلة الدم A+,FALSE,FALSE
en,A_MINUS,A-,FALSE,FALSE
arb,A_MINUS,فصيلة الدم A-,FALSE,FALSE
en,B_MINUS,B-,FALSE,FALSE
arb,B_MINUS,فصيلة الدم B-,FALSE,FALSE
en,AB_MINUS,AB-,FALSE,FALSE
arb,AB_MINUS,فصيلة الدم AB-,FALSE,FALSE
en,O_PLUS,O+,FALSE,FALSE
arb,O_PLUS,فصيلة الدم O+,FALSE,FALSE
en,O_MINUS,O-,FALSE,FALSE
arb,O_MINUS,فصيلة الدم O-,FALSE,FALSE
en,PRE_PROCEDURE_ASSESSMENT,Pre-Procedure Assessment,FALSE,FALSE
arb,PRE_PROCEDURE_ASSESSMENT,تقييم ما قبل الإجراء,FALSE,FALSE
en,PROCEDURE_PERFORMING,Procedure Performing,FALSE,FALSE
arb,PROCEDURE_PERFORMING,تنفيذ الإجراء,FALSE,FALSE
en,POST_PROCEDURE_CARE_AND_FOLLOW_UP,Post-Procedure Care and Follow-up,FALSE,FALSE
arb,POST_PROCEDURE_CARE_AND_FOLLOW_UP,الرعاية والمتابعة بعد الإجراء,FALSE,FALSE
en,SEPSIS_LESS_THAN_1_MONTH,Sepsis (<1 month),FALSE,FALSE
arb,SEPSIS_LESS_THAN_1_MONTH,الإنتان (أقل من شهر),FALSE,FALSE
en,EQUIPMENT_AND_LOGISTICS,Equipment and Logistics,FALSE,FALSE
arb,EQUIPMENT_AND_LOGISTICS,المعدات واللوجستيات,FALSE,FALSE
en,RAWANV,RawanV,FALSE,FALSE
arb,RAWANV,RawanV,FALSE,FALSE
en,DNR,DNR,FALSE,FALSE
arb,DNR,عدم الإنعاش (DNR),FALSE,FALSE
en,EMPTY,Empty,FALSE,FALSE
arb,EMPTY,فارغ,FALSE,FALSE
en,UNCLEAR_OR_COMPLEX_SYMPTOMS,Unclear or Complex Symptoms,FALSE,FALSE
arb,UNCLEAR_OR_COMPLEX_SYMPTOMS,أعراض غير واضحة أو معقدة,FALSE,FALSE
en,ABNORMAL_TEST_RESULTS,Abnormal Test Results,FALSE,FALSE
arb,ABNORMAL_TEST_RESULTS,نتائج فحوصات غير طبيعية,FALSE,FALSE
en,CHRONIC_DISEASE_MANAGEMENT,Chronic Disease Management,FALSE,FALSE
arb,CHRONIC_DISEASE_MANAGEMENT,إدارة الأمراض المزمنة,FALSE,FALSE
en,SPECIALIST_PROCEDURES_OR_IMAGING,Specialist Procedures or Imaging,FALSE,FALSE
arb,SPECIALIST_PROCEDURES_OR_IMAGING,إجراءات أو تصوير متخصص,FALSE,FALSE
en,TREATMENT_BEYOND_GENERAL_SCOPE,Treatment Beyond General Scope,FALSE,FALSE
arb,TREATMENT_BEYOND_GENERAL_SCOPE,علاج يتجاوز النطاق العام,FALSE,FALSE
en,PREVENTIVE_OR_SCREENING_FOLLOW_UP,Preventive or Screening Follow-Up,FALSE,FALSE
arb,PREVENTIVE_OR_SCREENING_FOLLOW_UP,متابعة وقائية أو فحصية,FALSE,FALSE
en,ADDITIONAL_SUPPORT,Additional Support,FALSE,FALSE
arb,ADDITIONAL_SUPPORT,دعم إضافي,FALSE,FALSE
en,REHABILITATION_OR_ALLIED_HEALTH_SERVICES,Rehabilitation or Allied Health Services,FALSE,FALSE
arb,REHABILITATION_OR_ALLIED_HEALTH_SERVICES,خدمات إعادة التأهيل أو الخدمات الصحية المساندة,FALSE,FALSE
en,PROCEDURE_REGISTRATION,Procedure Registration,FALSE,FALSE
arb,PROCEDURE_REGISTRATION,تسجيل الإجراء,FALSE,FALSE
en,DEVICE_ASSET,Device/Asset,FALSE,FALSE
arb,DEVICE_ASSET,جهاز/أصل,FALSE,FALSE
en,BLOOD_PRODUCT,Blood Product,FALSE,FALSE
arb,BLOOD_PRODUCT,منتج دم,FALSE,FALSE
en,REAGENT_TEST_MATERIAL,Reagent/Test Material,FALSE,FALSE
arb,REAGENT_TEST_MATERIAL,كاشف/مادة اختبار,FALSE,FALSE
en,CONTRAST_MEDIA,Contrast Media,FALSE,FALSE
arb,CONTRAST_MEDIA,مادة تباين,FALSE,FALSE
en,GRADE_1_THE_ENTIRE_GLOTTIS_IS_VISIBLE,Grade 1: The entire glottis is visible.,FALSE,FALSE
arb,GRADE_1_THE_ENTIRE_GLOTTIS_IS_VISIBLE,الدرجة 1: الحنجرة بأكملها مرئية,FALSE,FALSE
en,GRADE_2A_PART_OF_THE_GLOTTIS_IS_VISIBLE,Grade 2a: Part of the glottis is visible,FALSE,FALSE
arb,GRADE_2A_PART_OF_THE_GLOTTIS_IS_VISIBLE,الدرجة 2a: جزء من الحنجرة مرئي,FALSE,FALSE
en,GRADE_2B_ONLY_THE_POSTERIOR_ASPECT_OF_THE_GLOTTIS_IS_VISIBLE,Grade 2b: Only the posterior aspect of the glottis is visible,FALSE,FALSE
arb,GRADE_2B_ONLY_THE_POSTERIOR_ASPECT_OF_THE_GLOTTIS_IS_VISIBLE,الدرجة 2b: الجزء الخلفي فقط من الحنجرة مرئي,FALSE,FALSE
en,GRADE_3A_ONLY_THE_EPIGLOTTIS_IS_VISIBLE,Grade 3a: Only the epiglottis is visible,FALSE,FALSE
arb,GRADE_3A_ONLY_THE_EPIGLOTTIS_IS_VISIBLE,الدرجة 3a: لسان المزمار فقط مرئي,FALSE,FALSE
en,GRADE_3B_THE_EPIGLOTTIS_CANNOT_BE_LIFTED,Grade 3b: The epiglottis cannot be lifted,FALSE,FALSE
arb,GRADE_3B_THE_EPIGLOTTIS_CANNOT_BE_LIFTED,الدرجة 3b: لا يمكن رفع لسان المزمار,FALSE,FALSE
en,GRADE_4_NO_PART_OF_THE_GLOTTIS_OR_EPIGLOTTIS_IS_VISIBLE,Grade 4: No part of the glottis or epiglottis is visible,FALSE,FALSE
arb,GRADE_4_NO_PART_OF_THE_GLOTTIS_OR_EPIGLOTTIS_IS_VISIBLE,الدرجة 4: لا يظهر أي جزء من الحنجرة أو لسان المزمار,FALSE,FALSE
en,ASA_III,ASA III,FALSE,FALSE
arb,ASA_III,ASA III,FALSE,FALSE
en,ASA_I,ASA I,FALSE,FALSE
arb,ASA_I,ASA I,FALSE,FALSE
en,ASA_II,ASA II,FALSE,FALSE
arb,ASA_II,ASA II,FALSE,FALSE
en,ASA_IV,ASA IV,FALSE,FALSE
arb,ASA_IV,ASA IV,FALSE,FALSE
en,ASA_V,ASA V,FALSE,FALSE
arb,ASA_V,ASA V,FALSE,FALSE
en,ASA_VI,ASA VI,FALSE,FALSE
arb,ASA_VI,ASA VI,FALSE,FALSE
en,MOVES_2_EXTREMITIES,Moves 2 extremities,FALSE,FALSE
arb,MOVES_2_EXTREMITIES,يحرك طرفين,FALSE,FALSE
en,MOVES_ALL_EXTREMITIES_VOLUNTARILY_ON_COMMAND,Moves all extremities voluntarily/on command,FALSE,FALSE
arb,MOVES_ALL_EXTREMITIES_VOLUNTARILY_ON_COMMAND,يحرك جميع الأطراف طوعًا/عند الطلب,FALSE,FALSE
en,APNEA,Apnea,FALSE,FALSE
arb,APNEA,انقطاع النفس,FALSE,FALSE
en,DYSPNEA_OR_LIMITED_BREATHING,Dyspnea or limited breathing,FALSE,FALSE
arb,DYSPNEA_OR_LIMITED_BREATHING,ضيق التنفس أو محدودية التنفس,FALSE,FALSE
en,ABLE_TO_BREATHE_DEEPLY_AND_COUGH_FREELY,Able to breathe deeply and cough freely,FALSE,FALSE
arb,ABLE_TO_BREATHE_DEEPLY_AND_COUGH_FREELY,قادر على التنفس بعمق والسعال بحرية,FALSE,FALSE
en,BP_50_OF_PRE_ANESTHESIA_LEVEL,BP Â±50% of pre-anesthesia level,FALSE,FALSE
arb,BP_50_OF_PRE_ANESTHESIA_LEVEL,ضغط الدم ±50% من مستوى ما قبل التخدير,FALSE,FALSE
en,BP_20_49_OF_PRE_ANESTHESIA_LEVEL,BP Â±20â€“49% of pre-anesthesia level,FALSE,FALSE
arb,BP_20_49_OF_PRE_ANESTHESIA_LEVEL,ضغط الدم ±20–49% من مستوى ما قبل التخدير,FALSE,FALSE
en,BP_20_OF_PRE_ANESTHESIA_LEVEL,BP Â±20% of pre-anesthesia level,FALSE,FALSE
arb,BP_20_OF_PRE_ANESTHESIA_LEVEL,ضغط الدم ±20% من مستوى ما قبل التخدير,FALSE,FALSE
en,NOT_RESPONDING,Not responding,FALSE,FALSE
arb,NOT_RESPONDING,لا يستجيب,FALSE,FALSE
en,FULLY_AWAKE,Fully awake,FALSE,FALSE
arb,FULLY_AWAKE,مستيقظ تمامًا,FALSE,FALSE
en,AROUSABLE_ON_CALLING,Arousable on calling,FALSE,FALSE
arb,AROUSABLE_ON_CALLING,يمكن إيقاظه عند النداء,FALSE,FALSE
en,LESS_THAN_90_EVEN_WITH_O2,<90% even with Oâ‚‚,FALSE,FALSE
arb,LESS_THAN_90_EVEN_WITH_O2,أقل من 90% حتى مع الأكسجين O₂,FALSE,FALSE
en,NEEDS_O2_TO_MAINTAIN_GREATER_THAN_90,Needs Oâ‚‚ to maintain >90%,FALSE,FALSE
arb,NEEDS_O2_TO_MAINTAIN_GREATER_THAN_90,يحتاج إلى الأكسجين O₂ للحفاظ على أكثر من 90%,FALSE,FALSE
en,GREATER_THAN_92_ON_ROOM_AIR,>92% on room air,FALSE,FALSE
arb,GREATER_THAN_92_ON_ROOM_AIR,أكثر من 92% على هواء الغرفة,FALSE,FALSE
en,CLASS_I,Class I,FALSE,FALSE
arb,CLASS_I,الفئة الأولى,FALSE,FALSE
en,CLASS_II,Class II,FALSE,FALSE
arb,CLASS_II,الفئة الثانية,FALSE,FALSE
en,CLASS_III,Class III,FALSE,FALSE
arb,CLASS_III,الفئة الثالثة,FALSE,FALSE
en,CLASS_IV,Class IV,FALSE,FALSE
arb,CLASS_IV,الفئة الرابعة,FALSE,FALSE
en,MASK,Mask,FALSE,FALSE
arb,MASK,قناع,FALSE,FALSE
en,NASAL_ETT,Nasal ETT,FALSE,FALSE
arb,NASAL_ETT,أنبوب رغامي أنفي (Nasal ETT),FALSE,FALSE
en,ORAL_ETT,Oral ETT,FALSE,FALSE
arb,ORAL_ETT,أنبوب رغامي فموي (Oral ETT),FALSE,FALSE
en,LMA,LMA,FALSE,FALSE
arb,LMA,قناع حنجري (LMA),FALSE,FALSE
en,VIDEO_LARYNGOSCOPE,Video Laryngoscope,FALSE,FALSE
arb,VIDEO_LARYNGOSCOPE,منظار حنجري بالفيديو,FALSE,FALSE
en,FIBEROPTIC,Fiberoptic,FALSE,FALSE
arb,FIBEROPTIC,منظار ليفي,FALSE,FALSE
en,RELAXED,Relaxed,FALSE,FALSE
arb,RELAXED,مسترخٍ,FALSE,FALSE
en,UPRIGHT,Upright,FALSE,FALSE
arb,UPRIGHT,منتصب,FALSE,FALSE
en,LAYING_DOWN,Laying Down,FALSE,FALSE
arb,LAYING_DOWN,مستلقي,FALSE,FALSE
en,RESTLESS,Restless,FALSE,FALSE
arb,RESTLESS,قلق الحركة,FALSE,FALSE
en,TENSED,Tensed,FALSE,FALSE
arb,TENSED,متوتر,FALSE,FALSE
en,SLOUCHED,Slouched,FALSE,FALSE
arb,SLOUCHED,متراخٍ,FALSE,FALSE
en,FREE,Free,FALSE,FALSE
arb,FREE,حر,FALSE,FALSE
en,SMOOTH,Smooth,FALSE,FALSE
arb,SMOOTH,أملس,FALSE,FALSE
en,RIGID,Rigid,FALSE,FALSE
arb,RIGID,صلب,FALSE,FALSE
en,TREMBLING,Trembling,FALSE,FALSE
arb,TREMBLING,مرتجف,FALSE,FALSE
en,INVOLUNTARY,Involuntary,FALSE,FALSE
arb,INVOLUNTARY,لا إرادي,FALSE,FALSE
en,DIFFICULT_TO_AROUSE,Difficult to Arouse,FALSE,FALSE
arb,DIFFICULT_TO_AROUSE,صعب الإيقاظ,FALSE,FALSE
en,CALM,Calm,FALSE,FALSE
arb,CALM,هادئ,FALSE,FALSE
en,ANXIOUS,Anxious,FALSE,FALSE
arb,ANXIOUS,قلق,FALSE,FALSE
en,GRIMACING,Grimacing,FALSE,FALSE
arb,GRIMACING,تكشير الوجه,FALSE,FALSE
en,SMILING,Smiling,FALSE,FALSE
arb,SMILING,مبتسم,FALSE,FALSE
en,FLAT,Flat,FALSE,FALSE
arb,FLAT,مسطح,FALSE,FALSE
en,COHERENT,Coherent,FALSE,FALSE
arb,COHERENT,مترابط,FALSE,FALSE
en,SLURRED,Slurred,FALSE,FALSE
arb,SLURRED,متثاقل,FALSE,FALSE
en,INAPPROPRIATE,Inappropriate,FALSE,FALSE
arb,INAPPROPRIATE,غير مناسب,FALSE,FALSE
en,NON_VERBAL,Non-verbal,FALSE,FALSE
arb,NON_VERBAL,غير لفظي,FALSE,FALSE
en,APPROPRIATE,Appropriate,FALSE,FALSE
arb,APPROPRIATE,مناسب,FALSE,FALSE
en,COOPERATIVE,Cooperative,FALSE,FALSE
arb,COOPERATIVE,متعاون,FALSE,FALSE
en,WITHDRAWN,Withdrawn,FALSE,FALSE
arb,WITHDRAWN,منسحب,FALSE,FALSE
en,AGITATED,Agitated,FALSE,FALSE
arb,AGITATED,هائج,FALSE,FALSE
en,EUPHORIC,Euphoric,FALSE,FALSE
arb,EUPHORIC,مبتهج,FALSE,FALSE
en,IRRITABLE,Irritable,FALSE,FALSE
arb,IRRITABLE,سريع الانفعال,FALSE,FALSE
en,PREPARED,Prepared,FALSE,FALSE
arb,PREPARED,مُجهز,FALSE,FALSE
en,HOME_LEAVE,Home Leave,FALSE,FALSE
arb,HOME_LEAVE,إجازة منزلية,FALSE,FALSE
en,EXTERNAL_REFERRAL,External Referral,FALSE,FALSE
arb,EXTERNAL_REFERRAL,إحالة خارجية,FALSE,FALSE
en,LEGAL_LEAVE,Legal Leave,FALSE,FALSE
arb,LEGAL_LEAVE,إجازة قانونية,FALSE,FALSE
en,REHABILITATION_STEP_OUT,Rehabilitation Step-Out,FALSE,FALSE
arb,REHABILITATION_STEP_OUT,خروج مؤقت لإعادة التأهيل,FALSE,FALSE
en,SOCIAL_DISCHARGE,Social Discharge,FALSE,FALSE
arb,SOCIAL_DISCHARGE,خروج اجتماعي,FALSE,FALSE
en,AGAINST_ADVICE,Against Advice,FALSE,FALSE
arb,AGAINST_ADVICE,مغادرة خلافًا للنصيحة الطبية,FALSE,FALSE
en,IMPROVING,Improving,FALSE,FALSE
arb,IMPROVING,يتحسن,FALSE,FALSE
en,DETERIORATING,Deteriorating,FALSE,FALSE
arb,DETERIORATING,يتدهور,FALSE,FALSE
en,A_MORNING,A: Morning,FALSE,FALSE
arb,A_MORNING,أ: الصباح,FALSE,FALSE
en,B_EVENING,B: Evening,FALSE,FALSE
arb,B_EVENING,ب: المساء,FALSE,FALSE
en,C_NIGHT,C: Night,FALSE,FALSE
arb,C_NIGHT,ج: الليل,FALSE,FALSE
en,INCIDENT,Incident,FALSE,FALSE
arb,INCIDENT,حادث,FALSE,FALSE
en,SPECIAL_CARE,Special Care,FALSE,FALSE
arb,SPECIAL_CARE,رعاية خاصة,FALSE,FALSE
en,RECOVERY,Recovery,FALSE,FALSE
arb,RECOVERY,التعافي,FALSE,FALSE
en,IN_TRANSIT,InTransit,FALSE,FALSE
arb,IN_TRANSIT,قيد النقل,FALSE,FALSE
en,ORAL,Oral,FALSE,FALSE
arb,ORAL,عن طريق الفم,FALSE,FALSE
en,IV_FLUID,IV fluid,FALSE,FALSE
arb,IV_FLUID,سوائل وريدية,FALSE,FALSE
en,PARENTERAL_NUTRITION,Parenteral Nutrition,FALSE,FALSE
arb,PARENTERAL_NUTRITION,التغذية الوريدية,FALSE,FALSE
en,IRRIGATION,Irrigation,FALSE,FALSE
arb,IRRIGATION,الري,FALSE,FALSE
en,TUBE_FEEDING,Tube Feeding,FALSE,FALSE
arb,TUBE_FEEDING,التغذية عبر الأنبوب,FALSE,FALSE
en,RECEIVED,Received,FALSE,FALSE
arb,RECEIVED,تم الاستلام,FALSE,FALSE
en,TEMPORARY_DC,Temporary D.C.,FALSE,FALSE
arb,TEMPORARY_DC,خروج مؤقت,FALSE,FALSE
en,VOMIT,Vomit,FALSE,FALSE
arb,VOMIT,قيء,FALSE,FALSE
en,ESTIMATED_INSENSIBLE_LOSS,Estimated Insensible Loss,FALSE,FALSE
arb,ESTIMATED_INSENSIBLE_LOSS,فقدان غير محسوس مُقدّر,FALSE,FALSE
en,DRAIN,Drain,FALSE,FALSE
arb,DRAIN,المصرف,FALSE,FALSE
en,WOUND,Wound,FALSE,FALSE
arb,WOUND,الجرح,FALSE,FALSE
en,SUCTION,Suction,FALSE,FALSE
arb,SUCTION,الشفط,FALSE,FALSE
en,SUPINE,Supine,FALSE,FALSE
arb,SUPINE,الاستلقاء على الظهر,FALSE,FALSE
en,PRONE,Prone,FALSE,FALSE
arb,PRONE,الاستلقاء على البطن,FALSE,FALSE
en,LITHOTOMY,Lithotomy,FALSE,FALSE
arb,LITHOTOMY,وضعية قطع الحصاة,FALSE,FALSE
en,LATERAL,Lateral,FALSE,FALSE
arb,LATERAL,الوضعية الجانبية,FALSE,FALSE
en,TRENDELENBURG,Trendelenburg,FALSE,FALSE
arb,TRENDELENBURG,وضعية ترندلينبورغ,FALSE,FALSE
en,KNEE_CHEST,Knee-Chest,FALSE,FALSE
arb,KNEE_CHEST,وضعية الركبة والصدر,FALSE,FALSE
en,JACKKNIFE,Jackknife,FALSE,FALSE
arb,JACKKNIFE,وضعية جاك نايف,FALSE,FALSE
en,LEFT_LATERAL_SIDE_LYING,Left Lateral (Side-lying),FALSE,FALSE
arb,LEFT_LATERAL_SIDE_LYING,الوضعية الجانبية اليسرى,FALSE,FALSE
en,RIGHT_LATERAL_SIDE_LYING,Right Lateral (Side-lying),FALSE,FALSE
arb,RIGHT_LATERAL_SIDE_LYING,الوضعية الجانبية اليمنى,FALSE,FALSE
en,FOWLERS_45_60,Fowlerâ€™s (45â€“60Â°),FALSE,FALSE
arb,FOWLERS_45_60,وضعية فاولر (45–60°),FALSE,FALSE
en,LOW_FOWLERS_15_30,Low Fowlerâ€™s (15â€“30Â°),FALSE,FALSE
arb,LOW_FOWLERS_15_30,وضعية فاولر المنخفضة (15–30°),FALSE,FALSE
en,HIGH_FOWLERS_60_90,High Fowlerâ€™s (60â€“90Â°),FALSE,FALSE
arb,HIGH_FOWLERS_60_90,وضعية فاولر العالية (60–90°),FALSE,FALSE
en,SEMI_FOWLERS_30_45,Semi-Fowlerâ€™s (30â€“45Â°),FALSE,FALSE
arb,SEMI_FOWLERS_30_45,وضعية نصف فاولر (30–45°),FALSE,FALSE
en,SITTING_CHAIR_POSITION,Sitting (Chair Position),FALSE,FALSE
arb,SITTING_CHAIR_POSITION,وضعية الجلوس (وضعية الكرسي),FALSE,FALSE
en,REVERSE_TRENDELENBURG,Reverse Trendelenburg,FALSE,FALSE
arb,REVERSE_TRENDELENBURG,وضعية ترندلينبورغ العكسية,FALSE,FALSE
en,REASSESS,Reassess,FALSE,FALSE
arb,REASSESS,إعادة التقييم,FALSE,FALSE
en,FLUID_BAG,Fluid Bag,FALSE,FALSE
arb,FLUID_BAG,كيس السوائل,FALSE,FALSE
en,LEVEL_IV_LESS_URGENT,Level IV: Less Urgent,FALSE,FALSE
arb,LEVEL_IV_LESS_URGENT,المستوى الرابع: أقل إلحاحًا,FALSE,FALSE
en,LEVEL_V_NON_URGENT,Level V: Non Urgent,FALSE,FALSE
arb,LEVEL_V_NON_URGENT,المستوى الخامس: غير عاجل,FALSE,FALSE
en,LEVEL_III_URGENT,Level III_Urgent,FALSE,FALSE
arb,LEVEL_III_URGENT,المستوى الثالث: عاجل,FALSE,FALSE
en,LEVEL_II_EMERGENT,Level II: Emergent,FALSE,FALSE
arb,LEVEL_II_EMERGENT,المستوى الثاني: طارئ,FALSE,FALSE
en,LEVEL_I_RESUSCITATION,Level I: Resuscitation,FALSE,FALSE
arb,LEVEL_I_RESUSCITATION,المستوى الأول: إنعاش,FALSE,FALSE
en,FINGER,Finger,FALSE,FALSE
arb,FINGER,الإصبع,FALSE,FALSE
en,SHORT_TERM,Short term,FALSE,FALSE
arb,SHORT_TERM,قصير المدى,FALSE,FALSE
en,LONG_TERM,Long Term,FALSE,FALSE
arb,LONG_TERM,طويل المدى,FALSE,FALSE
en,UNABLE_TO_MOVE_EXTREMITIES,Unable to move extremities,FALSE,FALSE
arb,UNABLE_TO_MOVE_EXTREMITIES,غير قادر على تحريك الأطراف,FALSE,FALSE
en,CONVERTED_TO_INPATIENT,Converted to inpatient,FALSE,FALSE
arb,CONVERTED_TO_INPATIENT,تم التحويل إلى مريض داخلي,FALSE,FALSE
en,LEFT_AGAINST_MEDICAL_ADVICE_AMA,Left Against Medical Advice (AMA),FALSE,FALSE
arb,LEFT_AGAINST_MEDICAL_ADVICE_AMA,غادر خلافًا للنصيحة الطبية (AMA),FALSE,FALSE
en,INTERMITTENT,Intermittent,FALSE,FALSE
arb,INTERMITTENT,متقطع,FALSE,FALSE
